"4275","10","171","Plantungan","51362"
"4286","10","400","Plupuh","57283"
"4296","10","186","Polanharjo","57474"
"4309","10","405","Polokarto","57513 - 57555"
"4315","10","168","Poncowarno","54393"
"4356","10","466","Pracimantoro","57664"
"4361","10","186","Prambanan","57454"
"4370","10","168","Prembun","54394"
"4372","10","375","Pringapus","50212 - 50552"
"4378","10","445","Pringsurat","56272"
"4384","10","326","Pucakwangi","59183"
"4392","10","466","Puhpelem","57698"
"4447","10","126","Pulokulon","58181"
"4450","10","332","Pulosari","52355"
"4458","10","35","Punggelan","53462"
"4465","10","352","Purbalingga","53311 - 53319"
"4472","10","168","Puring","54383"
"4479","10","466","Purwantoro","57695"
"4482","10","126","Purwodadi","58111 - 58114"
"4485","10","354","Purwodadi","54173"
"4487","10","39","Purwojati","53175"
"4488","10","39","Purwokerto Barat","53131 - 53137"
"4489","10","39","Purwokerto Selatan","53141 - 53147"
"4490","10","39","Purwokerto Timur","53111 - 53116"
"4491","10","39","Purwokerto Utara","53121 - 53127"
"4492","10","35","Purwonegoro","53472"
"4494","10","354","Purworejo","54112 - 54151"
"4495","10","35","Purworejo Klampok","53474"
"4526","10","35","Rakit","53463"
"4552","10","71","Randublatung","58382"
"4553","10","332","Randudongkal","52353"
"4603","10","39","Rawalo","53173"
"4611","10","47","Reban","51273"
"4618","10","352","Rembang","53356"
"4619","10","357","Rembang","59211 - 59219"
"4644","10","171","Ringinarum","51356"
"4668","10","168","Rowokele","54472"
"4669","10","171","Rowosari","51319 - 51354"
"4699","10","168","Sadang","54353"
"4721","10","237","Salam","56484"
"4723","10","237","Salaman","56126 - 56162"
"4731","10","357","Sale","59265"
"4732","10","86","Salem","52275"
"4753","10","85","Sambi","57376"
"4756","10","400","Sambirejo","57293"
"4759","10","71","Sambong","58371"
"4760","10","400","Sambung Macan","57253"
"4767","10","99","Sampang","53273"
"4810","10","467","Sapuran","56373"
"4812","10","357","Sarang","59274"
"4843","10","237","Sawangan","56411 - 56481"
"4846","10","85","Sawit","57374"
"4852","10","106","Sayung","59563"
"4869","10","237","Secang","56195"
"4871","10","357","Sedan","59264"
"4941","10","85","Selo","57363"
"4942","10","466","Selogiri","57652"
"4943","10","467","Selomerto","56361"
"4945","10","445","Selopampang","56262"
"4961","10","375","Semarang Barat","50141 - 50183"
"4962","10","375","Semarang Selatan","50241 - 50249"
"4963","10","375","Semarang Tengah","50131 - 50613"
"4964","10","375","Semarang Timur","50122 - 50232"
"4965","10","375","Semarang Utara","50171 - 50179"
"4988","10","168","Sempor","54421"
"5037","10","417","Serengan","57151 - 57157"
"5105","10","99","Sidareja","53261"
"5112","10","400","Sidoharjo","57281"
"5113","10","466","Sidoharjo","57682"
"5114","10","363","Sidomukti","50721 - 50724"
"5117","10","363","Sidorejo","50711 - 50716"
"5122","10","35","Sigaluh","53481"
"5156","10","85","Simo","57377"
"5224","10","171","Singorojo","51382"
"5248","10","86","Sirampog","52272"
"5268","10","329","Siwalan","51137"
"5271","10","442","Slawi","52411 - 52419"
"5274","10","466","Slogohimo","57694"
"5275","10","357","Sluke","59272"
"5286","10","39","Sokaraja","53181"
"5295","10","39","Somagede","53193"
"5300","10","86","Songgom","52266"
"5324","10","400","Sragen","57211 - 57216"
"5326","10","329","Sragi","51155"
"5331","10","237","Srumbung","56483"
"5332","10","168","Sruweng","54362"
"5336","10","47","Subah","51262"
"5407","10","400","Sukodono","57263"
"5409","10","405","Sukoharjo","57511 - 57551"
"5410","10","467","Sukoharjo","56362"
"5411","10","326","Sukolilo","59172"
"5419","10","171","Sukorejo","51363"
"5432","10","357","Sulang","59254"
"5441","10","39","Sumbang","53183"
"5445","10","357","Sumber","59253"
"5457","10","400","Sumberlawang","57272"
"5468","10","375","Sumowono","50123 - 50662"
"5469","10","39","Sumpiuh","53195"
"5536","10","442","Surodadi","52182"
"5538","10","375","Suruh","50186 - 50776"
"5542","10","35","Susukan","53475"
"5544","10","375","Susukan","50777"
"5591","10","154","Tahunan","59421 - 59451"
"5607","10","442","Talang","52193"
"5633","10","329","Talun","51192"
"5640","10","332","Taman","52361"
"5648","10","39","Tambak","53196"
"5653","10","326","Tambakromo","59174"
"5717","10","400","Tangen","57261"
"5724","10","126","Tanggungharjo","58166"
"5730","10","86","Tanjung","52254"
"5785","10","400","Tanon","57277"
"5816","10","442","Tarub","52184"
"5822","10","160","Tasikmadu","57721 - 57722"
"5828","10","126","Tawangharjo","58191"
"5829","10","160","Tawangmangu","57792"
"5830","10","405","Tawangsari","57561"
"5833","10","326","Tayu","59155"
"5849","10","442","Tegal Barat","52111 - 52125"
"5851","10","442","Tegal Selatan","52131 - 52138"
"5853","10","442","Tegal Timur","52121 - 52125"
"5859","10","237","Tegalrejo","56192"
"5865","10","126","Tegowanu","58165"
"5916","10","445","Temanggung","56211 - 56229"
"5919","10","375","Tembalang","50271 - 50279"
"5920","10","445","Tembarak","56261"
"5935","10","237","Tempuran","56161"
"5942","10","375","Tengaran","50225 - 50775"
"5955","10","85","Teras","57372"
"5965","10","47","Tersono","51272"
"6016","10","363","Tingkir","50741 - 50746"
"6029","10","329","Tirto","51151 - 51182"
"6030","10","466","Tirtomoyo","57672"
"6038","10","445","Tlogomulyo","56263"
"6040","10","326","Tlogowungu","59161"
"6053","10","71","Todanan","58256"
"6097","10","86","Tonjong","52271"
"6106","10","126","Toroh","58171"
"6114","10","326","Trangkil","59153"
"6117","10","445","Tretep","56259"
"6123","10","186","Trucuk","57467 - 57473"
"6133","10","375","Tugu","50151 - 50185"
"6146","10","47","Tulis","51254 - 51262"
"6147","10","186","Tulung","57482"
"6159","10","71","Tunjungan","58252"
"6160","10","375","Tuntang","50131 - 50773"
"6207","10","332","Ulujami","52371"
"6217","10","199","Undaan","59372"
"6218","10","375","Ungaran Barat","50511 - 50551"
"6219","10","375","Ungaran Timur","50514 - 50519"
"6235","10","467","Wadaslintang","56365"
"6269","10","35","Wanadadi (Wonodadi)","53461"
"6272","10","99","Wanareja","53222 - 53265"
"6275","10","86","Wanasari","52221 - 52252"
"6276","10","35","Wanayasa","53457"
"6285","10","39","Wangon","53176"
"6308","10","47","Warungasem","51252"
"6311","10","332","Warungpring","52354"
"6312","10","442","Warurejo","52183"
"6331","10","332","Watukumpul","52357"
"6333","10","467","Watumalang","56352"
"6361","10","326","Wedarijaksa","59152"
"6362","10","186","Wedi","57461"
"6363","10","106","Wedung","59554"
"6364","10","154","Welahan","59464"
"6367","10","171","Weleri","51355"
"6377","10","405","Weru","57562"
"6393","10","237","Windusari","56152"
"6394","10","326","Winong","59181"
"6396","10","329","Wiradesa","51127 - 51152"
"6398","10","126","Wirosari","58192"
"78","11","151","Ajung","68175"
"125","11","151","Ambulu","68132 - 68172"
"126","11","413","Ambunten","69455"
"137","11","242","Ampelgading","65183"
"191","11","151","Arjasa","68191"
"192","11","393","Arjasa","68371"
"193","11","413","Arjasa","69491"
"196","11","301","Arjosari","63581"
"199","11","30","Arosbaya","69151"
"214","11","393","Asembagus","68373"
"215","11","416","Asemrowo","60182 - 60184"
"241","11","342","Babadan","63491"
"248","11","211","Babat","62271"
"267","11","169","Badas","64216 - 64224"
"270","11","342","Badegan","63455"
"276","11","289","Bagor","64461"
"303","11","70","Bakung","66163"
"312","11","74","Balen","62168 - 62182"
"313","11","236","Balerejo","63152"
"325","11","342","Balong","63461"
"326","11","125","Balong Panggang","61173"
"328","11","384","Balongbendo","61263"
"329","11","151","Balung","68161"
"342","11","458","Bancar","62354"
"351","11","301","Bandar","63583"
"356","11","155","Bandar Kedung Mulyo","61462"
"371","11","461","Bandung","66274"
"382","11","325","Bangil","67153"
"383","11","458","Bangilan","62364"
"386","11","30","Bangkalan","69112 - 69119"
"398","11","40","Bangorejo","68487"
"399","11","274","Bangsal","61381"
"400","11","151","Bangsalsari","68154"
"435","11","347","Bantaran","67261 - 67283"
"444","11","242","Bantur","65179"
"447","11","169","Banyakan","64157"
"448","11","347","Banyu Anyar","67275"
"452","11","367","Banyuates","69263"
"455","11","393","Banyuglugur","68359"
"461","11","393","Banyuputih","68374"
"465","11","40","Banyuwangi","68411 - 68419"
"476","11","238","Barat","63137 - 63395"
"479","11","155","Bareng","61474"
"483","11","289","Baron","64394"
"514","11","413","Batang Batang","69473"
"549","11","49","Batu","65311 - 65318"
"566","11","413","Batuan","69451"
"579","11","314","Batumarmar","69354"
"581","11","413","Batuputih","69453"
"590","11","74","Baureno","62192"
"609","11","325","Beji","67154"
"643","11","238","Bendo","63384"
"645","11","456","Bendungan","66351"
"654","11","125","Benjeng","61172"
"655","11","416","Benowo","60191 - 60199"
"670","11","289","Berbek","64473"
"678","11","347","Besuk","67283"
"679","11","393","Besuki","68356"
"680","11","461","Besuki","66275"
"715","11","80","Binakal","68251"
"717","11","70","Binangun","66193"
"757","11","30","Blega","69174"
"758","11","242","Blimbing","65121 - 65137"
"761","11","211","Bluluk","62274"
"762","11","413","Bluto","69466"
"775","11","74","Bojonegoro","62111 - 62119"
"815","11","80","Bondowoso","68211 - 68219"
"855","11","80","Botolinggo","68284 - 68285"
"862","11","461","Boyolangu","66231 - 66235"
"872","11","290","Bringin","63285"
"874","11","211","Brondong","62263"
"896","11","74","Bubulan","62172"
"897","11","416","Bubutan","60171 - 60174"
"899","11","384","Buduran","61252"
"901","11","325","Bugul Kidul","67123 - 67129"
"927","11","416","Bulak","60121 - 60125"
"946","11","242","Bululawang","65171"
"954","11","49","Bumiaji","65331 - 65338"
"962","11","125","Bungah","61152"
"963","11","393","Bungatan","68358"
"968","11","342","Bungkal","63462"
"995","11","30","Burneh","69121"
"1012","11","367","Camplong","69281"
"1013","11","461","Campur Darat","66272"
"1014","11","384","Candi","61271"
"1019","11","232","Candipuro","67373"
"1053","11","125","Cerme","61171"
"1054","11","80","Cermee","68261 - 68286"
"1253","11","40","Cluring","68482"
"1265","11","80","Curahdami","68251"
"1277","11","236","Dagangan","63172"
"1288","11","242","Dampit","65181"
"1296","11","74","Dander","62171"
"1310","11","413","Dasuk","69454"
"1315","11","242","Dau","65151"
"1317","11","274","Dawar Blandong","61354"
"1326","11","211","Deket","62291"
"1361","11","155","Diwek","61471"
"1362","11","274","Dlanggu","61371"
"1365","11","70","Doko","66186"
"1379","11","236","Dolopo","63174"
"1383","11","456","Dongko","66363"
"1384","11","242","Donomulyo","65167"
"1386","11","301","Donorojo","63554"
"1394","11","347","Dringu","67271"
"1395","11","125","Driyorejo","61177"
"1399","11","125","Duduk Sampeyan","61162"
"1401","11","416","Dukuh Pakis","60224 - 60226"
"1405","11","125","Dukun","61155"
"1417","11","413","Dungkek","69474"
"1422","11","456","Durenan","66381"
"1479","11","347","Gading","67292"
"1482","11","325","Gadingrejo","67131 - 67139"
"1497","11","30","Galis","69173"
"1498","11","314","Galis","69382"
"1501","11","40","Gambiran","68486"
"1504","11","169","Gampengrejo","64182"
"1508","11","413","Ganding","69462"
"1511","11","70","Gandusari","66187"
"1512","11","456","Gandusari","66372"
"1527","11","413","Gapura","69472"
"1530","11","70","Garum","66182"
"1536","11","413","Gayam","69483"
"1538","11","416","Gayungan","60231 - 60235"
"1545","11","242","Gedangan","65178"
"1546","11","384","Gedangan","61254"
"1548","11","274","Gedeg","61351"
"1555","11","30","Geger","69152"
"1556","11","236","Geger","63171"
"1561","11","236","Gemarang","63156"
"1567","11","325","Gempol","67155"
"1569","11","347","Gending","67272"
"1570","11","290","Geneng","63271"
"1571","11","40","Genteng","68465"
"1572","11","416","Genteng","60271 - 60275"
"1575","11","290","Gerih","63271"
"1589","11","413","Gili Ginting (Giligenteng)","69482"
"1592","11","40","Giri","68422 - 68425"
"1602","11","40","Glagah","68431 - 68432"
"1603","11","211","Glagah","62292"
"1604","11","40","Glenmore","68466"
"1613","11","74","Gondang","62172"
"1614","11","274","Gondang","61372"
"1615","11","289","Gondang","64451"
"1617","11","461","Gondang","66263"
"1618","11","325","Gondang Wetan","67174"
"1619","11","242","Gondanglegi","65174"
"1626","11","458","Grabagan","62371"
"1627","11","325","Grati","67184"
"1630","11","125","Gresik","61111 - 61119"
"1633","11","169","Grogol","64151"
"1637","11","80","Grujugan","68261"
"1639","11","416","Gubeng","60281 - 60286"
"1641","11","232","Gucialit","67353"
"1642","11","155","Gudo","61463"
"1645","11","413","Guluk Guluk","69463"
"1649","11","151","Gumuk Mas","68165"
"1686","11","416","Gununganyar","60293 - 60294"
"1698","11","169","Gurah","64113 - 64181"
"1800","11","384","Jabon","61276"
"1802","11","242","Jabung","65155"
"1816","11","416","Jambangan","60232 - 60233"
"1818","11","80","Jambe Sari D.S.","68261 - 68271"
"1823","11","342","Jambon","63456"
"1831","11","393","Jangkar","68372"
"1844","11","393","Jatibanteng","68357"
"1848","11","289","Jatikalen","64392"
"1859","11","274","Jatirejo","61373"
"1860","11","458","Jatirogo","62362"
"1861","11","232","Jatiroto","67355"
"1890","11","151","Jelbuk","68192"
"1898","11","342","Jenangan","63492"
"1901","11","151","Jenggawah","68171"
"1902","11","458","Jenu","62352"
"1910","11","274","Jetis","61352"
"1911","11","342","Jetis","63473"
"1921","11","236","Jiwan","63161"
"1923","11","290","Jogorogo","63262"
"1924","11","155","Jogoroto","61485"
"1928","11","151","Jombang","68168"
"1929","11","155","Jombang","61411 - 61419"
"1935","11","367","Jrengik","69272"
"1946","11","49","Junrejo","65321 - 65327"
"1961","11","40","Kabat","68461"
"1967","11","155","Kabuh","61455"
"1970","11","70","Kademangan","66161"
"1971","11","347","Kademangan","67221 - 67229"
"1980","11","314","Kadur","69355"
"2007","11","413","Kalianget","69471"
"2010","11","40","Kalibaru","68467"
"2014","11","461","Kalidawir","66281"
"2028","11","242","Kalipare","65166"
"2030","11","40","Kalipuro","68421 - 68455"
"2033","11","151","Kalisat","68113 - 68193"
"2034","11","211","Kalitengah","62255"
"2035","11","74","Kalitidu","62152"
"2036","11","151","Kaliwates","68131 - 68137"
"2048","11","30","Kamal","69162"
"2059","11","456","Kampak","66373"
"2076","11","169","Kandangan","64294"
"2080","11","169","Kandat","64137 - 64173"
"2085","11","413","Kangayan","69491"
"2088","11","70","Kanigoro","66171"
"2089","11","74","Kanor","62193"
"2095","11","74","Kapas","62181"
"2099","11","393","Kapongan","68362"
"2115","11","211","Karang Geneng","62254"
"2119","11","367","Karang Penang","69254"
"2120","11","461","Karang Rejo","66253"
"2127","11","456","Karangan","66361"
"2132","11","290","Karanganyar","63257"
"2137","11","211","Karangbinangun","62293"
"2143","11","290","Karangjati","63284"
"2154","11","416","Karangpilang","60221 - 60223"
"2155","11","242","Karangploso","65152"
"2159","11","238","Karangrejo","63395"
"2167","11","238","Karas","63395"
"2172","11","236","Kare","63182"
"2178","11","236","Kartoharjo","63111 - 63119"
"2179","11","238","Kartoharjo (Kertoharjo)","63395"
"2182","11","242","Kasembon","65393"
"2185","11","74","Kasiman","62164"
"2191","11","290","Kasreman","63281"
"2207","11","342","Kauman","63451"
"2208","11","461","Kauman","66261"
"2217","11","238","Kawedanan","63382"
"2226","11","169","Kayen Kidul","64183"
"2242","11","125","Kebomas","61121 - 61124"
"2243","11","301","Kebon Agung","63561"
"2248","11","236","Kebonsari","63173"
"2250","11","125","Kedamean","61175"
"2255","11","74","Kedewan","62164"
"2258","11","169","Kediri Kota","64121 - 64129"
"2266","11","74","Kedungadem","62195"
"2267","11","367","Kedungdung","69252"
"2268","11","290","Kedunggalar","63254"
"2269","11","232","Kedungjajang","67358"
"2271","11","242","Kedungkandang","65132 - 65139"
"2272","11","211","Kedungpring","62272"
"2275","11","461","Kedungwaru","66221 - 66229"
"2288","11","325","Kejayan","67172"
"2326","11","211","Kembangbahu","62282"
"2333","11","274","Kemlagi","61353"
"2342","11","151","Kencong","68167"
"2345","11","290","Kendal","63261"
"2349","11","393","Kendit","68352"
"2350","11","458","Kenduruan","62363"
"2351","11","416","Kenjeran","60126 - 60129"
"2357","11","242","Kepanjen","65163"
"2358","11","70","Kepanjen Kidul","66113 - 66117"
"2362","11","74","Kepoh Baru","62194"
"2371","11","169","Kepung","64293"
"2374","11","458","Kerek","62356"
"2388","11","289","Kertosono","64311 - 64315"
"2391","11","70","Kesamben","66191"
"2392","11","155","Kesamben","61484"
"2401","11","367","Ketapang","69261"
"2434","11","80","Klabang","68284"
"2435","11","232","Klakah","67356"
"2438","11","30","Klampis","69153"
"2448","11","242","Klojen","65111 - 65119"
"2469","11","30","Kokop","69155"
"2478","11","30","Konang","69175"
"2497","11","347","Kota Anyar","67293"
"2518","11","413","Kota Sumenep","69412 - 69417"
"2553","11","347","Kraksaan","67282"
"2561","11","169","Kras","64172"
"2562","11","325","Kraton","67151"
"2566","11","347","Krejengan","67284"
"2567","11","416","Krembangan","60175 - 60179"
"2568","11","384","Krembung","61275"
"2571","11","384","Krian","61262"
"2572","11","242","Kromengan","65165"
"2576","11","347","Krucil","67288"
"2611","11","155","Kudu","61454"
"2629","11","232","Kunir","67383"
"2630","11","169","Kunjang","64156"
"2644","11","347","Kuripan","67262"
"2668","11","274","Kutorejo","61383"
"2673","11","290","Kwadungan","63283"
"2675","11","30","Kwanyar","69163"
"2679","11","30","Labang","69163"
"2711","11","416","Lakar Santri","60211 - 60215"
"2732","11","211","Lamongan","62211 - 62218"
"2765","11","314","Larangan","69383"
"2769","11","211","Laren","62262"
"2787","11","242","Lawang","65211 - 65216"
"2803","11","347","Leces","67273"
"2806","11","151","Ledokombo","68196"
"2812","11","325","Lekok","67186"
"2840","11","238","Lembeyan","63372"
"2855","11","289","Lengkong","64393"
"2858","11","413","Lenteng","69461"
"2877","11","40","Licin","68454"
"2920","11","289","Loceret","64471"
"2958","11","242","Lowokwaru","65141 - 65145"
"2990","11","232","Lumajang","67311 - 67316"
"2993","11","325","Lumbang","67183"
"2994","11","347","Lumbang","67255"
"3019","11","236","Madiun","63151"
"3021","11","211","Maduran","62261"
"3024","11","80","Maesan","68262"
"3029","11","274","Magersari","61311 - 61319"
"3030","11","238","Magetan","63311 - 63319"
"3080","11","74","Malo","62153"
"3108","11","413","Manding","69452"
"3124","11","393","Mangaran","68363"
"3138","11","236","Manguharjo","63121 - 63129"
"3157","11","290","Mantingan","63261"
"3159","11","211","Mantup","62283"
"3164","11","125","Manyar","61151"
"3167","11","238","Maospati","63392"
"3200","11","74","Margomulyo","62168"
"3212","11","347","Maron","67276"
"3221","11","413","Masalembu","69492"
"3260","11","151","Mayang","68118 - 68182"
"3261","11","347","Mayangan","67211 - 67219"
"3290","11","155","Megaluh","61457"
"3294","11","236","Mejayan","63112 - 63153"
"3320","11","125","Menganti","61174"
"3343","11","458","Merakurak","62355 - 62365"
"3410","11","393","Mlandingan","68353"
"3411","11","342","Mlarak","63472"
"3417","11","211","Modo","62275"
"3419","11","30","Modung","69166"
"3421","11","169","Mojo","64162"
"3422","11","155","Mojoagung","61482"
"3423","11","274","Mojoanyar","61364"
"3426","11","169","Mojoroto","64111 - 64119"
"3427","11","274","Mojosari","61382"
"3430","11","155","Mojowarno","61475"
"3443","11","458","Montong","62357"
"3533","11","416","Mulyorejo","60112 - 60116"
"3534","11","151","Mumbulsari","68174"
"3536","11","40","Muncar","68472"
"3542","11","456","Munjungan","66365"
"3600","11","301","Nawangan","63584"
"3616","11","169","Ngadiluwih","64171"
"3618","11","301","Ngadirojo","63572"
"3622","11","242","Ngajung (Ngajum)","65164"
"3624","11","74","Ngambon","62167"
"3629","11","169","Ngancar","64156 - 64291"
"3630","11","289","Nganjuk","64411 - 64419"
"3631","11","242","Ngantang","65392"
"3632","11","461","Ngantru","66252"
"3635","11","238","Ngariboyo","63351 - 63361"
"3637","11","74","Ngasem","62154"
"3638","11","169","Ngasem","64182"
"3642","11","290","Ngawi","63211 - 63218"
"3643","11","342","Ngebel","63493"
"3646","11","289","Ngetos","64474"
"3649","11","211","Ngimbang","62273"
"3650","11","70","Nglegok","66181"
"3653","11","289","Ngluyu","64452"
"3655","11","155","Ngoro","61473"
"3656","11","274","Ngoro","61385"
"3657","11","74","Ngraho","62165"
"3658","11","290","Ngrambe","63263"
"3660","11","342","Ngrayun","63464"
"3661","11","289","Ngronggot","64395"
"3662","11","325","Nguling","67185"
"3663","11","238","Nguntoronadi","63383"
"3665","11","461","Ngunut","66292"
"3666","11","155","Ngusikan","61454"
"3686","11","413","Nonggunong","69484"
"3727","11","367","Omben","69291"
"3735","11","416","Pabean Cantikan","60161 - 60165"
"3743","11","289","Pace","64451 - 64472"
"3746","11","274","Pacet","61374"
"3747","11","211","Paciran","62264"
"3748","11","301","Pacitan","63511 - 63518"
"3754","11","232","Padang","67352"
"3784","11","74","Padangan","62162"
"3786","11","290","Padas","63281"
"3788","11","314","Pademawu","69321 - 69323"
"3795","11","242","Pagak","65168"
"3807","11","242","Pagelaran","65174"
"3814","11","461","Pagerwojo","66262"
"3817","11","169","Pagu","64183"
"3826","11","347","Paiton","67291"
"3829","11","347","Pajarakan","67281"
"3833","11","416","Pakal","60192 - 60197"
"3835","11","461","Pakel","66273"
"3836","11","80","Pakem","68253"
"3840","11","242","Pakis","65154"
"3842","11","242","Pakisaji","65162"
"3845","11","314","Pakong","69352"
"3853","11","347","Pakuniran","67292"
"3854","11","151","Pakusari","68181"
"3856","11","458","Palang","62391"
"3866","11","314","Palenga'an","69362"
"3887","11","314","Pamekasan","69311 - 69317"
"3915","11","393","Panarukan","68351"
"3922","11","125","Panceng","61156"
"3928","11","325","Pandaan","67156"
"3938","11","238","Panekan","63352"
"3942","11","367","Pangarengan","69271"
"3950","11","456","Panggul","66364"
"3951","11","70","Panggungrejo","66174"
"3967","11","290","Pangkur","63282"
"3978","11","393","Panji","68321 - 68323"
"3999","11","151","Panti","68153"
"4012","11","169","Papar","64153"
"4016","11","238","Parang","63371"
"4022","11","169","Pare","64211 - 64229"
"4023","11","458","Parengan","62366"
"4042","11","290","Paron","63253"
"4062","11","314","Pasean","69356"
"4078","11","232","Pasirian","67372"
"4082","11","413","Pasongsongan","69457"
"4083","11","325","Pasrepan","67175"
"4084","11","232","Pasrujambe/Pasujambe","67361"
"4098","11","289","Patianrowo","64391"
"4104","11","151","Patrang","68111 - 68118"
"4136","11","314","Pegantenan","69361"
"4199","11","155","Perak","61461"
"4210","11","40","Pesanggaran","68488"
"4212","11","169","Pesantren","64131 - 64139"
"4224","11","155","Peterongan","61481"
"4243","11","236","Pilangkenceng","63154"
"4264","11","290","Pitu","63252"
"4274","11","155","Plandaan","61456"
"4276","11","238","Plaosan","63361"
"4278","11","169","Plemahan","64155"
"4282","11","155","Ploso","61453"
"4283","11","169","Plosoklaten","64175"
"4285","11","458","Plumpang","62382"
"4290","11","456","Pogalan","66371"
"4293","11","325","Pohjentrek","67171"
"4313","11","242","Poncokusumo","65157"
"4314","11","238","Poncol","63362"
"4323","11","70","Ponggok","66153"
"4325","11","342","Ponorogo","63411 - 63419"
"4341","11","384","Porong","61274"
"4358","11","413","Pragaan","69465"
"4359","11","80","Prajekan","68285"
"4360","11","274","Prajurit Kulon","61321 - 61328"
"4363","11","289","Prambon","64484"
"4364","11","384","Prambon","61264"
"4371","11","325","Prigen","67157"
"4376","11","301","Pringkuku","63552"
"4380","11","232","Pronojiwo","67374"
"4381","11","314","Proppo","69363"
"4385","11","461","Pucanglaban","66284"
"4386","11","211","Pucuk","62257"
"4387","11","342","Pudak","63418"
"4390","11","151","Puger","68164"
"4394","11","80","Pujer","68271"
"4395","11","242","Pujon","65391"
"4442","11","456","Pule","66362"
"4452","11","342","Pulung","63481"
"4455","11","169","Puncu","64292"
"4459","11","274","Pungging","61384"
"4461","11","301","Punung","63553"
"4470","11","274","Puri","61363"
"4481","11","169","Purwoasri","64154"
"4484","11","325","Purwodadi","67163"
"4486","11","40","Purwoharjo","68483"
"4493","11","325","Purworejo","67111 - 67171"
"4496","11","74","Purwosari","62161"
"4498","11","325","Purwosari","67162"
"4504","11","325","Puspo","67176"
"4511","11","413","Ra'as (Raas)","69485"
"4538","11","151","Rambipuji","68152"
"4551","11","232","Randuagung","67354"
"4583","11","232","Ranuyoso","67357"
"4614","11","289","Rejoso","64453"
"4615","11","325","Rejoso","67181"
"4616","11","461","Rejotangan","66293"
"4617","11","325","Rembang","67152"
"4629","11","458","Rengel","62371"
"4645","11","169","Ringinrejo","64176"
"4652","11","367","Robatal","69254"
"4654","11","40","Rogojampi","68462"
"4667","11","232","Rowokangkung","67359"
"4670","11","413","Rubaru","69456"
"4683","11","416","Rungkut","60293 - 60298"
"4752","11","211","Sambeng","62284"
"4755","11","416","Sambikerep","60216 - 60219"
"4757","11","342","Sambit","63474"
"4768","11","367","Sampang","69212 - 69216"
"4772","11","342","Sampung","63454"
"4775","11","70","Sanan Kulon","66151"
"4776","11","70","Sanan Wetan","66133 - 66137"
"4799","11","125","Sangkapura","61181"
"4808","11","413","Sapeken","69493"
"4811","11","236","Saradan","63155"
"4814","11","211","Sarirejo","62281"
"4821","11","413","Saronggi","69467"
"4835","11","236","Sawahan","63162"
"4836","11","289","Sawahan","64475"
"4837","11","416","Sawahan","60253 - 60256"
"4849","11","342","Sawoo","63475"
"4872","11","384","Sedati","61253"
"4907","11","74","Sekar","62167"
"4908","11","211","Sekaran","62261"
"4946","11","70","Selopuro","66184"
"4947","11","70","Selorejo","66192"
"4957","11","416","Semampir","60151 - 60155"
"4958","11","458","Semanding","62381"
"4972","11","151","Semboro","68157"
"4973","11","169","Semen","64161"
"4987","11","80","Sempol","68288"
"4989","11","40","Sempu","68468"
"4994","11","461","Sendang","66254"
"4996","11","232","Senduro","67361"
"5001","11","458","Senori","62365"
"5013","11","30","Sepulu","69154"
"5106","11","125","Sidayu","61153"
"5111","11","384","Sidoarjo","61212 - 61234"
"5116","11","238","Sidorejo","63319 - 63361"
"5141","11","40","Siliragung","68488"
"5142","11","151","Silo","68184"
"5146","11","342","Siman","63471"
"5157","11","416","Simokerto","60141 - 60145"
"5202","11","290","Sine","63264"
"5207","11","458","Singgahan","62361"
"5223","11","40","Singojuruh","68464"
"5225","11","242","Singosari","65153"
"5264","11","393","Situbondo","68311 - 68316"
"5270","11","342","Slahung","63463"
"5281","11","30","Socah","69161"
"5287","11","458","Soko","62372"
"5288","11","367","Sokobanah","69262"
"5292","11","211","Solokuro","62265"
"5301","11","40","Songgon","68463"
"5302","11","274","Sooko","61361"
"5303","11","342","Sooko","63482"
"5328","11","70","Srengat","66152"
"5329","11","367","Sreseh","69273"
"5330","11","40","Srono","68471"
"5341","11","393","Suboh","68354"
"5344","11","301","Sudimoro","63573"
"5347","11","74","Sugihwaras","62183"
"5348","11","211","Sugio","62256"
"5378","11","347","Sukapura","67254"
"5404","11","211","Sukodadi","62253"
"5405","11","232","Sukodono","67352"
"5406","11","384","Sukodono","61216 - 61258"
"5412","11","416","Sukolilo","60111 - 60119"
"5413","11","416","Sukomanunggal","60187 - 60281"
"5414","11","238","Sukomoro","63391"
"5415","11","289","Sukomoro","64481"
"5416","11","151","Sukorambi","68151"
"5417","11","211","Sukorame","62276"
"5418","11","70","Sukorejo","66121 - 66126"
"5420","11","325","Sukorejo","67161"
"5421","11","342","Sukorejo","63453"
"5422","11","80","Sukosari","68287"
"5423","11","74","Sukosewu","62183"
"5424","11","151","Sukowono","68194"
"5426","11","242","Sukun","65146 - 65149"
"5444","11","347","Sumber","67263"
"5447","11","151","Sumber Baru","68156"
"5449","11","151","Sumber Jambe","68195"
"5451","11","151","Sumber Sari","68121 - 68126"
"5452","11","80","Sumber Wringin","68287"
"5453","11","347","Sumberasih","67251"
"5455","11","461","Sumbergempol","66291"
"5458","11","393","Sumbermalang","68355"
"5459","11","242","Sumbermanjing Wetan","65176"
"5460","11","242","Sumberpucung","65165"
"5461","11","74","Sumberrejo","62191"
"5462","11","232","Sumbersuko","67316"
"5467","11","155","Sumobito","61483"
"5539","11","456","Suruh","66362"
